id,name,trig_utc,src_start,src_stop,met_start,met_stop,win_s,saturation,sat_boxes,n_fifo_reset,dead_time_s,n_events_lost,peak_rate_evt_s,max_fifo_backlog,judged_on,note
187,HEB190906767,2019-09-06T18:25:09.29,-0.5,5.0,242418311.790000,242418317.290000,5.500,saturated,B,1,0.033202,1646,49135,275,1B,
188,HEB190915239,2019-09-15T05:44:58.40,-3.0,12.0,243150298.400000,243150313.400000,15.000,saturated,B,1,0.020140,603,29670,64,1B,
189,HEB190927106,2019-09-27T02:33:50.30,1.6,11.0,244175634.900000,244175644.300000,9.400,clean,,0,0.000000,0,7361,0,1B,
190,HEB190928550,2019-09-28T13:12:14.00,-4.0,128.0,244300333.000000,244300465.000000,132.000,saturated,AB,4,0.115630,1807,44783,134,1B,
191,HEB190929884,2019-09-29T21:13:49.66,-24.0,26.0,244415608.660000,244415658.660000,50.000,saturated,B,2,0.031536,864,46982,201,1B,
192,HEB191009297,2019-10-09T07:08:56.77,0.0,15.0,245228939.770000,245228954.770000,15.000,clean,,0,0.000000,0,11625,0,1B,
193,HEB191019970,2019-10-19T23:17:13.35,-3.0,152.0,246151033.350000,246151188.350000,155.000,saturated,BC,3,0.065902,1819,45837,216,1B,
194,HEB191021831,2019-10-21T19:57:29.00,-0.5,9.5,246311851.500000,246311861.500000,10.000,clean,,0,0.000000,0,10758,0,1B,
195,HEB191025779,2019-10-25T18:42:09.10,0.0,0.2,246652932.100000,246652932.300000,0.200,saturated,ABC,7,0.125258,3406,52708,199,1B,
196,HEB191031182,2019-10-31T04:23:11.36,-0.2,7.5,247119794.160000,247119801.860000,7.700,clean,,0,0.000000,0,8230,0,1B,
197,HEB191031318,2019-10-31T07:38:55.54,-2.0,14.0,247131536.540000,247131552.540000,16.000,clean,,0,0.000000,0,44930,163,1B,
198,HEB191031780,2019-10-31T18:43:16.00,-1.0,52.0,247171398.000000,247171451.000000,53.000,clean,,0,0.000000,0,12529,0,1B,
199,HEB191105261,2019-11-05T06:16:31.00,-1.5,14.0,247558592.500000,247558608.000000,15.500,clean,,0,0.000000,0,10904,0,1B,
200,HEB191105257,2019-11-05T06:11:08.65,0.0,0.25,247558271.650000,247558271.900000,0.250,clean,,0,0.000000,0,8623,0,1B,
201,HEB191108003,2019-11-08T00:04:37.60,-1.0,116.0,247795479.600000,247795596.600000,117.000,saturated,B,1,0.016696,69,39237,169,1B,"the criterion still misses this one: GAP_FACTOR compares the hole against mean_event_interval, which is the same packet-averaged quantity the rate gate used, so 100x the baseline (23-25 ms) exceeds the 16.7 ms hole.  1K shows the same hole."
202,HEB191111364,2019-11-11T08:44:29.95,0.0,95.0,248085872.950000,248085967.950000,95.000,saturated,C,1,0.015562,410,44745,197,1B,
203,HEB191113578,2019-11-13T13:52:44.52,-0.6,1.0,248277166.920000,248277168.520000,1.600,clean,,0,0.000000,0,9194,0,1B,
204,HEB191118925,2019-11-18T22:12:01.82,-1.0,15.0,248739123.820000,248739139.820000,16.000,clean,,0,0.000000,0,8475,0,1B,
205,HEB191119445,2019-11-19T10:41:07.00,-0.02,0.14,248784069.980000,248784070.140000,0.160,clean,,0,0.000000,0,10332,0,1B,
206,HEB191130506,2019-11-30T12:09:34.90,0.0,26.0,249739777.900000,249739803.900000,26.000,clean,,0,0.000000,0,10720,0,1B,
207,HEB191202867,2019-12-02T20:48:59.55,-10.0,7.0,249943732.550000,249943749.550000,17.000,saturated,C,1,0.017094,150,36799,63,1B,
208,HEB191203289,2019-12-03T06:57:19.08,-0.6,0.1,249980241.480000,249980242.180000,0.700,clean,,0,0.000000,0,5391,0,1B,
209,HEB191205740,2019-12-05T17:46:20.44,-5.0,0.0,250191978.440000,250191983.440000,5.000,clean,,0,0.000000,0,13117,0,1B,
210,HEB191218113,2019-12-18T02:42:43.20,-2.0,60.0,251260964.200000,251261026.200000,62.000,clean,,0,0.000000,0,49411,197,1B,
211,HEB191221860,2019-12-21T20:39:10.70,-4.8,15.0,251584748.900000,251584768.700000,19.800,clean,,0,0.000000,0,42216,69,1B,
212,HEB191227069,2019-12-27T01:39:34.40,-16.0,36.0,252034761.400000,252034813.400000,52.000,clean,,0,0.000000,0,48315,187,1B,
213,HEB191227723,2019-12-27T17:21:44.10,0.0,0.3,252091307.100000,252091307.400000,0.300,saturated,BC,2,0.049210,820,26101,111,1B,
214,HEB200109073,2020-01-09T01:45:51.00,-1.0,15.0,253158353.000000,253158369.000000,16.000,saturated,BC,2,0.041346,1665,46982,228,1B,
215,HEB200111632,2020-01-11T15:11:08.00,-0.51,7.75,253379470.490000,253379478.750000,8.260,clean,,0,0.000000,0,12023,0,1B,
216,HEB200114153,2020-01-14T03:40:43.72,-3.0,30.0,253597243.720000,253597276.720000,33.000,clean,,0,0.000000,0,53171,213,1B,
217,HEB200120961,2020-01-20T23:04:55.34,-1.0,8.0,254185497.340000,254185506.340000,9.000,clean,,0,0.000000,0,5845,0,1B,
218,HEB200122221,2020-01-22T05:18:20.74,-2.0,2.0,254294301.740000,254294305.740000,4.000,clean,,0,0.000000,0,6825,0,1B,
219,HEB200125863,2020-01-25T20:43:31.19,-0.5,8.0,254609013.690000,254609022.190000,8.500,clean,,0,0.000000,0,14600,0,1B,
220,HEB200130416,2020-01-30T09:59:56.67,-0.5,12.0,255002399.170000,255002411.670000,12.500,clean,,0,0.000000,0,6299,0,1B,
221,HEB200131945,2020-01-31T22:41:15.00,0.0,3.0,255134478.000000,255134481.000000,3.000,clean,,0,0.000000,0,14079,0,1B,
222,HEB200207057,2020-02-07T01:22:55.60,-4.0,10.0,255662574.600000,255662588.600000,14.000,clean,,0,0.000000,0,7638,0,1B,
223,HEB200219998,2020-02-19T23:57:10.33,-2.0,10.0,256780631.330000,256780643.330000,12.000,clean,,0,0.000000,0,41699,157,1B,
224,HEB200221161,2020-02-21T03:52:58.71,-0.4,0.5,256881181.310000,256881182.210000,0.900,clean,,0,0.000000,0,6767,0,1B,
225,HEB200227305,2020-02-27T07:20:08.70,-1.0,24.0,257412010.700000,257412035.700000,25.000,clean,,0,0.000000,0,22996,35,1B,
226,HEB200228468,2020-02-28T11:14:43.89,-5.0,1.0,257512481.890000,257512487.890000,6.000,clean,,0,0.000000,0,8154,0,1B,
227,HEB200313878,2020-03-13T21:04:58.00,-0.5,4.0,258757500.500000,258757505.000000,4.500,clean,,0,0.000000,0,7709,0,1B,
228,HEB200323782,2020-03-23T18:46:32.96,-0.2,0.5,259613195.760000,259613196.460000,0.700,clean,,0,0.000000,0,5843,0,1B,
229,HEB200325137,2020-03-25T03:18:31.74,-0.3,1.0,259730314.440000,259730315.740000,1.300,clean,,0,0.000000,0,6890,0,1B,
230,HEB200326517,2020-03-26T12:24:47.90,-1.5,1.5,259849489.400000,259849492.400000,3.000,clean,,0,0.000000,0,8618,0,1B,
231,HEB200326421,2020-03-26T10:07:36.86,-3.0,110.0,259841256.860000,259841369.860000,113.000,saturated,B,1,0.016154,142,46862,198,1B,
232,HEB200403896,2020-04-03T21:30:16.35,-5.0,21.0,260573414.350000,260573440.350000,26.000,saturated,B,1,0.016964,334,19516,22,1B,
233,HEB200403919,2020-04-03T22:04:03.42,-5.0,22.0,260575441.420000,260575468.420000,27.000,clean,,0,0.000000,0,16842,8,1B,
234,HEB200403973,2020-04-03T23:21:57.37,-2.0,2.0,260580118.370000,260580122.370000,4.000,clean,,0,0.000000,0,6322,0,1B,
235,HEB200410100,2020-04-10T02:25:10.00,-0.5,3.0,261109512.500000,261109516.000000,3.500,clean,,0,0.000000,0,7285,0,1B,
236,HEB200412381,2020-04-12T09:08:40.71,3.0,13.0,261306526.710000,261306536.710000,10.000,clean,,0,0.000000,0,17643,23,1B,
237,HEB200413712,2020-04-13T17:06:38.00,-0.3,3.0,261421600.700000,261421604.000000,3.300,clean,,0,0.000000,0,7701,0,1B,
238,HEB200415366,2020-04-15T08:48:05.56,-0.01,0.15,261564488.550000,261564488.710000,0.160,saturated,ABC,5,0.108026,3431,40192,199,1B,
239,HEB200416295,2020-04-16T07:05:17.38,-0.4,6.8,261644719.980000,261644727.180000,7.200,clean,,0,0.000000,0,8274,0,1B,
240,HEB200418864,2020-04-18T20:45:00.28,-5.0,5.0,261866698.280000,261866708.280000,10.000,clean,,0,0.000000,0,5656,0,1B,
241,HEB200421865,2020-04-21T20:45:59.73,-8.0,20.0,262125954.730000,262125982.730000,28.000,clean,,0,0.000000,0,29863,52,1B,
242,HEB200519472,2020-05-19T11:20:23.00,1.0,34.6,264511227.000000,264511260.600000,33.600,saturated,C,5,0.084588,2980,53306,142,1B,
243,HEB200521511,2020-05-21T12:16:40.80,-0.3,0.15,264687403.500000,264687403.950000,0.450,saturated,C,3,0.061874,1492,27074,153,1B,
244,HEB200524211,2020-05-24T05:04:00.36,-4.0,13.0,264920639.360000,264920656.360000,17.000,clean,,0,0.000000,0,5628,0,1B,"one box running at a much lower rate; its wider inter-packet gaps are Poisson, not dead time"
245,HEB200526628,2020-05-26T15:04:48.31,0.0,86.0,265129491.310000,265129577.310000,86.000,clean,,0,0.000000,0,38543,65,1B,"one box running at a much lower rate; its wider inter-packet gaps are Poisson, not dead time"
246,HEB200601097,2020-06-01T02:19:50.00,-0.5,160.0,265601992.500000,265602153.000000,160.500,saturated,AB,3,0.071016,2100,49726,217,1B,
247,HEB200609379,2020-06-09T09:06:59.31,-60.0,40.0,266317562.310000,266317662.310000,100.000,clean,,0,0.000000,0,7527,0,1B,
248,HEB200613229,2020-06-13T05:30:08.21,-1.0,32.0,266650210.210000,266650243.210000,33.000,clean,,0,0.000000,0,45568,135,1B,
249,HEB200614607,2020-06-14T14:34:55.24,-2.0,8.0,266769296.240000,266769306.240000,10.000,clean,,0,0.000000,0,15797,2,1B,
250,HEB200617679,2020-06-17T16:18:05.80,-2.0,0.5,267034686.800000,267034689.300000,2.500,clean,,0,0.000000,0,5852,0,1B,
251,HEB200619108,2020-06-19T02:36:11.67,-0.5,17.0,267158174.170000,267158191.670000,17.500,clean,,0,0.000000,0,40550,116,1B,
252,HEB200622091,2020-06-22T02:11:48.12,-1.0,35.0,267415910.120000,267415946.120000,36.000,clean,,0,0.000000,0,43600,152,1B,
253,HEB200629534,2020-06-29T12:49:49.29,3.0,8.0,268058995.290000,268059000.290000,5.000,clean,,0,0.000000,0,6814,0,1B,
254,HEB200630980,2020-06-30T23:31:21.89,-5.0,16.0,268183879.890000,268183900.890000,21.000,clean,,0,0.000000,0,51174,201,1B,
255,HEB200703969,2020-07-03T23:16:41.84,-2.0,38.0,268442202.840000,268442242.840000,40.000,clean,,0,0.000000,0,28974,50,1B,
256,HEB200707072,2020-07-07T01:44:02.54,-1.0,18.0,268710244.540000,268710263.540000,19.000,clean,,0,0.000000,0,29160,51,1B,
257,HEB200711461,2020-07-11T11:04:32.93,-2.0,6.0,269089473.930000,269089481.930000,8.000,saturated,C,1,0.019000,327,17029,9,1B,
258,HEB200714661,2020-07-14T15:52:16.79,-5.0,-1.0,269365934.790000,269365938.790000,4.000,clean,,0,0.000000,0,15788,1,1B,
259,HEB200716315,2020-07-16T07:34:28.48,-1.0,13.0,269508870.480000,269508884.480000,14.000,clean,,0,0.000000,0,5870,0,1B,
260,HEB200716956,2020-07-16T22:57:41.18,0.0,3.0,269564264.180000,269564267.180000,3.000,clean,,0,0.000000,0,23044,73,1B,
261,HEB200729818,2020-07-29T19:38:05.00,1.0,33.0,270675489.000000,270675521.000000,32.000,clean,,0,0.000000,0,10499,0,1B,
262,HEB200801352,2020-08-01T08:27:14.08,-7.0,21.0,270894430.080000,270894458.080000,28.000,clean,,0,0.000000,0,11433,0,1B,
263,HEB200806645,2020-08-06T15:28:49.00,0.0,40.0,271351732.000000,271351772.000000,40.000,clean,,0,0.000000,0,9103,0,1B,
264,HEB200809653,2020-08-09T15:41:27.13,-0.2,1.0,271611689.930000,271611691.130000,1.200,clean,,0,0.000000,0,10493,0,1B,
265,HEB200815876,2020-08-15T21:02:43.56,-0.1,0.1,272149366.460000,272149366.660000,0.200,saturated,ABC,4,0.090514,1757,25267,184,1B,
266,HEB200819655,2020-08-19T15:43:52.00,1.0,5.0,272475836.000000,272475840.000000,4.000,clean,,0,0.000000,0,7215,0,1B,
267,HEB200824594,2020-08-24T14:15:38.82,-1.0,1.0,272902540.820000,272902542.820000,2.000,clean,,0,0.000000,0,5825,0,1B,
268,HEB200901157,2020-09-01T03:47:27.62,-1.0,7.0,273556049.620000,273556057.620000,8.000,clean,,0,0.000000,0,9570,0,1B,
269,HEB200903112,2020-09-03T02:42:40.87,-4.0,42.0,273724959.870000,273725005.870000,46.000,saturated,B,1,0.015964,401,29994,52,1B,
270,HEB200907956,2020-09-07T22:57:28.09,-2.0,120.0,274143449.090000,274143571.090000,122.000,saturated,A,1,0.023080,716,45530,124,1B,
271,HEB200908885,2020-09-08T21:15:41.43,-0.5,0.0,274223743.930000,274223744.430000,0.500,clean,,0,0.000000,0,5644,0,1B,
272,HEB200919964,2020-09-19T23:08:22.64,-1.0,70.0,275180904.640000,275180975.640000,71.000,clean,,0,0.000000,0,9049,0,1B,
273,HEB200922504,2020-09-22T12:06:46.00,-0.5,4.0,275400408.500000,275400413.000000,4.500,clean,,0,0.000000,0,7061,0,1B,
274,HEB200925609,2020-09-25T14:38:02.66,-4.0,36.0,275668681.660000,275668721.660000,40.000,saturated,B,1,0.016562,513,31001,88,1B,
275,HEB200928551,2020-09-28T13:14:44.75,-7.0,15.0,275922880.750000,275922902.750000,22.000,clean,,0,0.000000,0,6573,0,1B,
276,HEB201004094,2020-10-04T02:16:00.83,-1.0,10.0,276401762.830000,276401773.830000,11.000,clean,,0,0.000000,0,8481,0,1B,
277,HEB201013157,2020-10-13T03:46:30.00,-0.2,8.0,277184792.800000,277184801.000000,8.200,saturated,B,2,0.035664,1099,46115,141,1B,
278,HEB201016019,2020-10-16T00:27:49.50,-1.0,12.0,277432071.500000,277432084.500000,13.000,saturated,ABC,131,2.772726,64433,43374,172,1B,
279,HEB201021111,2020-10-21T02:39:55.41,-0.8,13.9,277871997.610000,277872012.310000,14.700,clean,,0,0.000000,0,37821,83,1B,
280,HEB201103754,2020-11-03T18:06:45.36,-3.0,14.0,279050805.360000,279050822.360000,17.000,clean,,0,0.000000,0,6773,0,1B,
281,HEB201104000,2020-11-04T00:00:56.75,-0.1,8.9,279072059.650000,279072068.650000,9.000,clean,,0,0.000000,0,17609,13,1B,
282,HEB201105229,2020-11-05T05:31:07.00,0.4,20.0,279178270.400000,279178290.000000,19.600,clean,,0,0.000000,0,16837,8,1B,
283,HEB201122355,2020-11-22T08:32:01.00,0.0,10.0,280657924.000000,280657934.000000,10.000,clean,,0,0.000000,0,24450,40,1B,
284,HEB201209239,2020-12-09T05:44:52.53,-2.0,20.0,282116693.530000,282116715.530000,22.000,clean,,0,0.000000,0,8974,0,1B,
285,HEB201218176,2020-12-18T04:14:15.90,-1.0,23.0,282888857.900000,282888881.900000,24.000,saturated,ABC,6,0.161378,2941,36413,198,1B,
286,HEB201221297,2020-12-21T07:09:01.00,-14.0,20.0,283158530.000000,283158564.000000,34.000,clean,,0,0.000000,0,45041,108,1B,
287,HEB201221591,2020-12-21T14:11:43.00,-0.01,0.05,283183905.990000,283183906.050000,0.060,clean,,0,0.000000,0,7571,0,1B,
288,HEB201221978,2020-12-21T23:28:47.63,-2.0,3.0,283217328.630000,283217333.630000,5.000,saturated,B,1,0.016012,218,13473,0,1B,
289,HEB201226553,2020-12-26T13:16:26.60,-4.0,70.0,283612585.600000,283612659.600000,74.000,clean,,0,0.000000,0,42678,127,1B,
290,HEB201227634,2020-12-27T15:14:07.40,-0.1,0.1,283706050.300000,283706050.500000,0.200,saturated,ABC,5,0.076728,2761,52204,249,1B,
291,HEB210112068,2021-01-12T01:38:06.55,-2.0,16.0,285039487.550000,285039505.550000,18.000,clean,,0,0.000000,0,13293,0,1B,
292,HEB210119120,2021-01-19T02:54:09.82,-0.05,0.05,285648852.770000,285648852.870000,0.100,clean,,0,0.000000,0,4594,0,1B,
293,HEB210121779,2021-01-21T18:41:48.75,-0.5,25.0,285878511.250000,285878536.750000,25.500,clean,,0,0.000000,0,16580,7,1B,
294,HEB210123304,2021-01-23T07:19:10.35,-8.0,7.0,286010345.350000,286010360.350000,15.000,clean,,0,0.000000,0,7175,0,1B,
295,HEB210124558,2021-01-24T13:23:48.40,0.0,0.1,286118631.400000,286118631.500000,0.100,clean,,0,0.000000,0,23370,122,1B,
296,HEB210129908,2021-01-29T21:48:56.90,0.0,3.1,286580939.900000,286580943.000000,3.100,saturated,C,1,0.016028,132,8168,0,1B,
297,HEB210207911,2021-02-07T21:52:49.60,-45.0,5.0,287358727.600000,287358777.600000,50.000,clean,,0,0.000000,0,10507,0,1B,
298,HEB210208564,2021-02-08T13:32:25.63,0.55,1.35,287415149.180000,287415149.980000,0.800,clean,,0,0.000000,0,4757,0,1B,
299,HEB210213286,2021-02-13T06:52:27.18,-2.0,23.0,287823148.180000,287823173.180000,25.000,clean,,0,0.000000,0,43049,93,1K,"1B archive does not cover this window; judged on 1K (no non-Poisson hole, FIFO backlog 93/455 events)"
300,HEB210225217,2021-02-25T05:13:36.00,-2.0,10.0,288854017.000000,288854029.000000,12.000,clean,,0,0.000000,0,44709,189,1B,
301,HEB210227114,2021-02-27T02:45:10.63,0.0,12.0,289017913.630000,289017925.630000,12.000,clean,,0,0.000000,0,9180,0,1B,
302,HEB210228057,2021-02-28T01:22:53.90,-0.5,1.5,289099376.400000,289099378.400000,2.000,clean,,0,0.000000,0,6997,0,1B,
303,HEB210306320,2021-03-06T07:41:07.50,-3.0,35.0,289640467.500000,289640505.500000,38.000,saturated,C,1,0.015434,400,35997,135,1B,
304,HEB210306879,2021-03-06T21:07:09.56,-3.0,34.0,289688829.560000,289688866.560000,37.000,clean,,0,0.000000,0,22909,35,1B,
305,HEB210307247,2021-03-07T05:56:37.94,0.7,1.5,289720601.640000,289720602.440000,0.800,clean,,0,0.000000,0,6572,0,1B,
306,HEB210323918,2021-03-23T22:02:18.40,-0.2,0.5,291160941.200000,291160941.900000,0.700,clean,,0,0.000000,0,8911,0,1B,
307,HEB210324468,2021-03-24T11:14:28.21,-0.5,33.0,291208470.710000,291208504.210000,33.500,clean,,0,0.000000,0,13520,0,1B,
308,HEB210326057,2021-03-26T01:22:24.93,-0.2,0.2,291345747.730000,291345748.130000,0.400,clean,,0,0.000000,0,10351,0,1B,
309,HEB210405507,2021-04-05T12:11:26.68,0.3,1.0,292248689.980000,292248690.680000,0.700,clean,,0,0.000000,0,9467,0,1B,
310,HEB210406716,2021-04-06T17:11:28.92,-1.0,18.0,292353090.920000,292353109.920000,19.000,saturated,C,1,0.015318,167,10806,0,1B,
311,HEB210409894,2021-04-09T21:28:26.86,-2.0,20.0,292627707.860000,292627729.860000,22.000,clean,,0,0.000000,0,45303,72,1B,
312,HEB210411147,2021-04-11T03:31:41.10,-1.0,7.0,292735903.100000,292735911.100000,8.000,clean,,0,0.000000,0,6910,0,1B,
313,HEB210421454,2021-04-21T10:54:44.81,-2.0,6.0,293626485.810000,293626493.810000,8.000,clean,,0,0.000000,0,6949,0,1B,
314,HEB210422572,2021-04-22T13:44:37.13,2.8,9.3,293723082.930000,293723089.430000,6.500,clean,,0,0.000000,0,47598,173,1B,
315,HEB210427206,2021-04-27T04:57:12.99,-1.0,11.0,294123434.990000,294123446.990000,12.000,clean,,0,0.000000,0,6102,0,1B,
316,HEB210429071,2021-04-29T01:43:11.33,-17.0,40.0,294284577.330000,294284634.330000,57.000,clean,,0,0.000000,0,24115,39,1B,
317,HEB210502295,2021-05-02T07:05:16.38,0.0,11.0,294563119.380000,294563130.380000,11.000,clean,,0,0.000000,0,6649,0,1B,
318,HEB210504958,2021-05-04T23:00:47.17,-3.0,10.0,294793247.170000,294793260.170000,13.000,clean,,0,0.000000,0,12764,0,1B,
319,HEB210506027,2021-05-06T00:39:48.54,-0.05,0.065,294885591.490000,294885591.605000,0.115,clean,,0,0.000000,0,10459,0,1B,
320,HEB210511476,2021-05-11T11:26:39.26,0.0,7.0,295356402.260000,295356409.260000,7.000,clean,,0,0.000000,0,27115,46,1B,
321,HEB210511647,2021-05-11T15:32:56.10,-1.0,15.0,295371178.100000,295371194.100000,16.000,clean,,0,0.000000,0,31250,75,1B,
322,HEB210515546,2021-05-15T13:06:45.70,-2.0,2.0,295708006.700000,295708010.700000,4.000,clean,,0,0.000000,0,15068,0,1B,
323,HEB210516982,2021-05-16T23:34:45.86,0.0,2.0,295832088.860000,295832090.860000,2.000,clean,,0,0.000000,0,9879,0,1B,
324,HEB210518544,2021-05-18T13:04:09.64,-1.0,5.0,295967051.640000,295967057.640000,6.000,clean,,0,0.000000,0,5707,0,1B,
325,HEB210520796,2021-05-20T19:07:02.00,-0.5,28.0,296161624.500000,296161653.000000,28.500,clean,,0,0.000000,0,18917,19,1B,
326,HEB210602502,2021-06-02T12:04:01.32,0.0,4.0,297259444.320000,297259448.320000,4.000,clean,,0,0.000000,0,6619,0,1B,
327,HEB210605214,2021-06-05T05:08:58.39,-0.2,0.5,297493741.190000,297493741.890000,0.700,clean,,0,0.000000,0,16596,7,1B,
328,HEB210606120,2021-06-06T02:53:02.89,0.0,8.0,297571985.890000,297571993.890000,8.000,clean,,0,0.000000,0,14039,0,1B,
329,HEB210606945,2021-06-06T22:41:05.24,0.0,30.0,297643268.240000,297643298.240000,30.000,clean,,0,0.000000,0,42118,184,1B,
330,HEB210607775,2021-06-07T18:37:17.80,-1.0,14.0,297715039.800000,297715054.800000,15.000,saturated,B,1,0.022178,1011,45151,259,1B,
331,HEB210607902,2021-06-07T21:39:20.72,-5.0,20.0,297725958.720000,297725983.720000,25.000,clean,,0,0.000000,0,48188,172,1B,
332,HEB210610827,2021-06-10T19:51:05.05,10.0,50.0,297978678.050000,297978718.050000,40.000,clean,,0,0.000000,0,17781,14,1B,
333,HEB210615891,2021-06-15T21:23:51.50,-1.0,5.0,298416233.500000,298416239.500000,6.000,clean,,0,0.000000,0,8072,0,1B,
334,HEB210615981,2021-06-15T23:33:53.60,-1.5,0.5,298424035.100000,298424037.100000,2.000,clean,,0,0.000000,0,45992,72,1B,
335,HEB210622064,2021-06-22T01:32:35.94,-1.0,45.0,298949557.940000,298949603.940000,46.000,saturated,C,1,0.016850,573,33666,112,1B,
336,HEB210622339,2021-06-22T08:09:30.61,2.0,8.0,298973375.610000,298973381.610000,6.000,clean,,0,0.000000,0,6058,0,1B,
337,HEB210627311,2021-06-27T07:29:15.68,-1.0,7.0,299402957.680000,299402965.680000,8.000,clean,,0,0.000000,0,8658,0,1B,
338,HEB210627813,2021-06-27T19:31:37.68,0.0,14.0,299446300.680000,299446314.680000,14.000,clean,,0,0.000000,0,6497,0,1B,
339,HEB210702796,2021-07-02T19:07:07.500,-2.0,45.0,299876828.500000,299876875.500000,47.000,clean,,0,0.000000,0,54610,194,1B,
340,HEB210704684,2021-07-04T16:25:20.350,-3.0,34.0,300039920.350000,300039957.350000,37.000,clean,,0,0.000000,0,40162,119,1B,
341,HEB210705226,2021-07-05T05:26:13.650,-0.1,0.6,300086776.550000,300086777.250000,0.700,clean,,0,0.000000,0,13073,0,1B,
342,HEB210714330,2021-07-14T07:56:33.650,-2.0,58.0,300873394.650000,300873454.650000,60.000,clean,,0,0.000000,0,13921,0,1B,
343,HEB210723615,2021-07-23T14:46:07.750,-4.0,34.0,301675566.750000,301675604.750000,38.000,clean,,0,0.000000,0,50982,164,1B,
344,HEB210726106,2021-07-26T02:33:07.750,-12.0,2.0,301890778.750000,301890792.750000,14.000,clean,,0,0.000000,0,7212,0,1B,
345,HEB210730206,2021-07-30T04:57:29.300,-1.0,1.0,302245051.300000,302245053.300000,2.000,clean,,0,0.000000,0,7987,6,1K,"1B archive does not cover this window; judged on 1K (no non-Poisson hole, FIFO backlog 6/455 events)"
346,HEB210802838,2021-08-02T20:08:09.200,-4.0,11.0,302558888.200000,302558903.200000,15.000,clean,,0,0.000000,0,10701,0,1B,
347,HEB210807419,2021-08-07T10:04:43.750,-5.0,110.0,302954681.750000,302954796.750000,115.000,saturated,BC,3,0.074754,1981,44636,159,1B,
348,HEB210807525,2021-08-07T12:36:42.950,-1.5,4.2,302963804.450000,302963810.150000,5.700,clean,,0,0.000000,0,5081,0,1B,
349,HEB210807955,2021-08-07T22:55:32.500,-12.0,140.0,303000923.500000,303001075.500000,152.000,saturated,B,1,0.015232,180,53960,251,1K,1B archive does not cover boxes B/C here; 1K box B shows one 15.2 ms hole at T-7.3 s
350,HEB210812699,2021-08-12T16:47:00.750,-1.0,40.0,303410822.750000,303410863.750000,41.000,clean,,0,0.000000,0,23883,38,1B,
351,HEB210813093,2021-08-13T02:15:14.400,-0.2,1.0,303444917.200000,303444918.400000,1.200,clean,,0,0.000000,0,8368,0,1B,
352,HEB210818043,2021-08-18T01:02:08.150,-1.0,45.0,303872530.150000,303872576.150000,46.000,saturated,B,1,0.015624,200,21601,51,1B,
353,HEB210821319,2021-08-21T07:40:28.400,-1.0,7.0,304155630.400000,304155638.400000,8.000,saturated,A,1,0.015364,262,16870,8,1B,
354,HEB210825353,2021-08-25T08:29:23.000,-10.0,28.0,304504156.000000,304504194.000000,38.000,clean,,0,0.000000,0,10212,0,1B,
355,HEB210827423,2021-08-27T10:10:18.240,-2.0,5.0,304683019.240000,304683026.240000,7.000,clean,,0,0.000000,0,6681,0,1B,
356,HEB210903076,2021-09-03T01:50:17.900,-3.0,2.0,305257817.900000,305257822.900000,5.000,clean,,0,0.000000,0,36237,165,1B,
357,HEB210909446,2021-09-09T10:43:19.600,-0.6,2.5,305808202.000000,305808205.100000,3.100,clean,,0,0.000000,0,7068,0,1B,
358,HEB210917156,2021-09-17T03:45:43.950,-1.0,8.0,306474345.950000,306474354.950000,9.000,clean,,0,0.000000,0,18878,19,1B,
359,HEB210919019,2021-09-19T00:28:33.650,-0.15,0.3,306635316.500000,306635316.950000,0.450,clean,,0,0.000000,0,6672,0,1B,
360,HEB210919652,2021-09-19T15:39:52.207,-0.5,0.2,306689994.707000,306689995.407000,0.700,clean,,0,0.000000,0,8275,0,1B,
361,HEB210923091,2021-09-23T02:11:29.100,-0.1,0.2,306987092.000000,306987092.300000,0.300,clean,,0,0.000000,0,8062,0,1B,
362,HEB211002337,2021-10-02T08:06:33.000,-0.5,12.0,307785995.500000,307786008.000000,12.500,clean,,0,0.000000,0,40103,114,1B,
363,HEB211002739,2021-10-02T17:45:21.400,-1.0,8.5,307820723.400000,307820732.900000,9.500,clean,,0,0.000000,0,48316,74,1B,
364,HEB211018936,2021-10-18T22:28:18.750,-8.0,135.0,309220093.750000,309220236.750000,143.000,saturated,BC,4,0.065318,1716,33914,171,1B,
365,HEB211019249,2021-10-19T05:59:33.800,-3.0,56.0,309247173.800000,309247232.800000,59.000,clean,,0,0.000000,0,27305,47,1B,
366,HEB211022032,2021-10-22T00:47:26.250,-3.0,146.0,309487646.250000,309487795.250000,149.000,saturated,C,1,0.033050,1462,43831,189,1B,
367,HEB211102587,2021-11-02T14:05:36.200,-2.0,5.0,310485937.200000,310485944.200000,7.000,clean,,0,0.000000,0,6293,0,1B,
368,HEB211104765,2021-11-04T18:21:45.600,-4.5,53.0,310674104.100000,310674161.600000,57.500,clean,,0,0.000000,0,42981,160,1B,
369,HEB211105190,2021-11-05T04:34:31.800,-1.0,143.0,310710873.800000,310711017.800000,144.000,saturated,B,1,0.011872,111,41698,148,1B,
370,HEB211109327,2021-11-09T07:51:06.700,-7.0,20.0,311068262.700000,311068289.700000,27.000,clean,,0,0.000000,0,38407,165,1B,
371,HEB211118984,2021-11-18T23:38:14.250,-0.5,3.0,311902696.750000,311902700.250000,3.500,clean,,0,0.000000,0,7274,0,1B,
